2	0.2	10.1192	0
3	0.4	10.1192	0
4	0.6	10.1192	0
5	0.8	10.1192	0
6	1.0	10.1192	0
7	1.2	10.1192	1
CS38
assumed         rectangular
7        2
100        100
1	0.0	10.1189	1
2	0.2	10.1189	0
3	0.4	10.1189	0
4	0.6	10.1189	0
5	0.8	10.1189	0
6	1.0	10.1189	0
7	1.2	10.1189	1
CS39
assumed         rectangular
7        2
100        100
1	0.0	10.1186	1
2	0.2	10.1186	0
3	0.4	10.1186	0
4	0.6	10.1186	0
5	0.8	10.1186	0
6	1.0	10.1186	0
7	1.2	10.1186	1
CS40
assumed         rectangular
7        2
100        100
1	0.0	10.1183	1
2	0.2	10.1183	0
3	0.4	10.1183	0
4	0.6	10.1183	0
5	0.8	10.1183	0
6	1.0	10.1183	0
7	1.2	10.1183	1
CS41
assumed         rectangular
7        2
100        100
1	0.0	10.1180	1
2	0.2	10.1180	0
3	0.4	10.1180	0
4	0.6	10.1180	0
5	0.8	10.1180	0
6	1.0	10.1180	0
7	1.2	10.1180	1
CS42
assumed         rectangular
7        2
100        100
1	0.0	10.1177	1
2	0.2	10.1177	0
3	0.4	10.1177	0
4	0.6	10.1177	0
5	0.8	10.1177	0
6	1.0	10.1177	0
7	1.2	10.1177	1
CS43
assumed         rectangular
7        2
100        100
1	0.0	10.1174	1
2	0.2	10.1174	0
3	0.4	10.1174	0
4	0.6	10.1174	0
5	0.8	10.1174	0
6	1.0	10.1174	0
7	1.2	10.1174	1
CS44
assumed         rectangular
7        2
100        100
1	0.0	10.1171	1
2	0.2	10.1171	0
3	0.4	10.1171	0
4	0.6	10.1171	0
5	0.8	10.1171	0
6	1.0	10.1171	0
7	1.2	10.1171	1
CS45
assumed         rectangular
7        2
100        100
1	0.0	10.1168	1
2	0.2	10.1168	0
3	0.4	10.1168	0
4	0.6	10.1168	0
5	0.8	10.1168	0
6	1.0	10.1168	0
7	1.2	10.1168	1
CS46
assumed         rectangular
7        2
100        100
1	0.0	10.1165	1
2	0.2	10.1165	0
3	0.4	10.1165	0
4	0.6	10.1165	0
5	0.8	10.1165	0
6	1.0	10.1165	0
7	1.2	10.1165	1
CS47
assumed         rectangular
7        2
100        100
1	0.0	10.1162	1
2	0.2	10.1162	0
3	0.4	10.1162	0
4	0.6	10.1162	0
5	0.8	10.1162	0
6	1.0	10.1162	0
7	1.2	10.1162	1
CS48
assumed         rectangular
7        2
100        100
1	0.0	10.1159	1
2	0.2	10.1159	0
3	0.4	10.1159	0
4	0.6	10.1159	0
5	0.8	10.1159	0
6	1.0	10.1159	0
7	1.2	10.1159	1
CS49
assumed         rectangular
7        2
100        100
1	0.0	10.1156	1
2	0.2	10.1156	0
3	0.4	10.1156	0
4	0.6	10.1156	0
5	0.8	10.1156	0
6	1.0	10.1156	0
7	1.2	10.1156	1
CS50
assumed         rectangular
7        2
100        100
1	0.0	10.1153	1
2	0.2	10.1153	0
3	0.4	10.1153	0
4	0.6	10.1153	0
5	0.8	10.1153	0
6	1.0	10.1153	0
7	1.2	10.1153	1
CS51
assumed         rectangular
7        2
100        100
1	0.0	10.1150	1
2	0.2	10.1150	0
3	0.4	10.1150	0
4	0.6	10.1150	0
5	0.8	10.1150	0
6	1.0	10.1150	0
7	1.2	10.1150	1
CS52
assumed         rectangular
7        2
100        100
1	0.0	10.1147	1
2	0.2	10.1147	0
3	0.4	10.1147	0
4	0.6	10.1147	0
5	0.8	10.1147	0
6	1.0	10.1147	0
7	1.2	10.1147	1
CS53
assumed         rectangular
7        2
100        100
1	0.0	10.1144	1
2	0.2	10.1144	0
3	0.4	10.1144	0
4	0.6	10.1144	0
5	0.8	10.1144	0
6	1.0	10.1144	0
7	1.2	10.1144	1
CS54
assumed         rectangular
7        2
100        100
1	0.0	10.1141	1
2	0.2	10.1141	0
3	0.4	10.1141	0
4	0.6	10.1141	0
5	0.8	10.1141	0
6	1.0	10.1141	0
7	1.2	10.1141	1
CS55
assumed         rectangular
7        2
100        100
1	0.0	10.1138	1
2	0.2	10.1138	0
3	0.4	10.1138	0
4	0.6	10.1138	0
5	0.8	10.1138	0
6	1.0	10.1138	0
7	1.2	10.1138	1
CS56
assumed         rectangular
7        2
100        100
1	0.0	10.1135	1
2	0.2	10.1135	0
3	0.4	10.1135	0
4	0.6	10.1135	0
5	0.8	10.1135	0
6	1.0	10.1135	0
7	1.2	10.1135	1
CS57
assumed         rectangular
7        2
100        100
1	0.0	10.1132	1
2	0.2	10.1132	0
3	0.4	10.1132	0
4	0.6	10.1132	0
5	0.8	10.1132	0
6	1.0	10.1132	0
7	1.2	10.1132	1
CS58
assumed         rectangular
7        2
100        100
1	0.0	10.1129	1
2	0.2	10.1129	0
3	0.4	10.1129	0
4	0.6	10.1129	0
5	0.8	10.1129	0
6	1.0	10.1129	0
7	1.2	10.1129	1
CS59
assumed         rectangular
7        2
100        100
1	0.0	10.1126	1
2	0.2	10.1126	0
3	0.4	10.1126	0
4	0.6	10.1126	0
5	0.8	10.1126	0
6	1.0	10.1126	0
7	1.2	10.1126	1
CS60
assumed         rectangular
7        2
100        100
1	0.0	10.1123	1
2	0.2	10.1123	0
3	0.4	10.1123	0
4	0.6	10.1123	0
5	0.8	10.1123	0
6	1.0	10.1123	0
7	1.2	10.1123	1
CS61
assumed         rectangular
7        2
100        100
1	0.0	10.1120	1
2	0.2	10.1120	0
3	0.4	10.1120	0
4	0.6	10.1120	0
5	0.8	10.1120	0
6	1.0	10.1120	0
7	1.2	10.1120	1
CS62
assumed         rectangular
7        2
100        100
1	0.0	10.1117	1
2	0.2	10.1117	0
3	0.4	10.1117	0
4	0.6	10.1117	0
5	0.8	10.1117	0
6	1.0	10.1117	0
7	1.2	10.1117	1
CS63
assumed         rectangular
7        2
100        100
1	0.0	10.1114	1
2	0.2	10.1114	0
3	0.4	10.1114	0
4	0.6	10.1114	0
5	0.8	10.1114	0
6	1.0	10.1114	0
7	1.2	10.1114	1
CS64
assumed         rectangular
7        2
100        100
1	0.0	10.1111	1
2	0.2	10.1111	0
3	0.4	10.1111	0
4	0.6	10.1111	0
5	0.8	10.1111	0
6	1.0	10.1111	0
7	1.2	10.1111	1
CS65
assumed         rectangular
7        2
100        100
1	0.0	10.1108	1
2	0.2	10.1108	0
3	0.4	10.1108	0
4	0.6	10.1108	0
5	0.8	10.1108	0
6	1.0	10.1108	0
7	1.2	10.1108	1
CS66
assumed         rectangular
7        2
100        100
1	0.0	10.1105	1
2	0.2	10.1105	0
3	0.4	10.1105	0
4	0.6	10.1105	0
5	0.8	10.1105	0
6	1.0	10.1105	0
7	1.2	10.1105	1
CS67
assumed         rectangular
7        2
100        100
1	0.0	10.1102	1
2	0.2	10.1102	0
3	0.4	10.1102	0
4	0.6	10.1102	0
5	0.8	10.1102	0
6	1.0	10.1102	0
7	1.2	10.1102	1
CS68
assumed         rectangular
7        2
100        100
1	0.0	10.1099	1
2	0.2	10.1099	0
3	0.4	10.1099	0
4	0.6	10.1099	0
5	0.8	10.1099	0
6	1.0	10.1099	0
7	1.2	10.1099	1
CS69
assumed         rectangular
7        2
100        100
1	0.0	10.1096	1
2	0.2	10.1096	0
3	0.4	10.1096	0
4	0.6	10.1096	0
5	0.8	10.1096	0
6	1.0	10.1096	0
7	1.2	10.1096	1
CS70
assumed         rectangular
7        2
100        100
1	0.0	10.1093	1
2	0.2	10.1093	0
3	0.4	10.1093	0
4	0.6	10.1093	0
5	0.8	10.1093	0
6	1.0	10.1093	0
7	1.2	10.1093	1
CS71
assumed         rectangular
7        2
100        100
1	0.0	10.1090	1
2	0.2	10.1090	0
3	0.4	10.1090	0
4	0.6	10.1090	0
5	0.8	10.1090	0
6	1.0	10.1090	0
7	1.2	10.1090	1
CS72
assumed         rectangular
7        2
100        100
1	0.0	10.1087	1
2	0.2	10.1087	0
3	0.4	10.1087	0
4	0.6	10.1087	0
5	0.8	10.1087	0
6	1.0	10.1087	0
7	1.2	10.1087	1
CS73
assumed         rectangular
7        2
100        100
1	0.0	10.1084	1
2	0.2	10.1084	0
3	0.4	10.1084	0
4	0.6	10.1084	0
5	0.8	10.1084	0
6	1.0	10.1084	0
7	1.2	10.1084	1
CS74
assumed         rectangular
7        2
100        100
1	0.0	10.1081	1
2	0.2	10.1081	0
3	0.4	10.1081	0
4	0.6	10.1081	0
5	0.8	10.1081	0
6	1.0	10.1081	0
7	1.2	10.1081	1
CS75
assumed         rectangular
7        2
100        100
1	0.0	10.1078	1
2	0.2	10.1078	0
3	0.4	10.1078	0
4	0.6	10.1078	0
5	0.8	10.1078	0
6	1.0	10.1078	0
7	1.2	10.1078	1
CS76
assumed         rectangular
7        2
100        100
1	0.0	10.1075	1
2	0.2	10.1075	0
3	0.4	10.1075	0
4	0.6	10.1075	0
5	0.8	10.1075	0
6	1.0	10.1075	0
7	1.2	10.1075	1
CS77
assumed         rectangular
7        2
100        100
1	0.0	10.1072	1
2	0.2	10.1072	0
3	0.4	10.1072	0
4	0.6	10.1072	0
5	0.8	10.1072	0
6	1.0	10.1072	0
7	1.2	10.1072	1
CS78
assumed         rectangular
7        2
100        100
1	0.0	10.1069	1
2	0.2	10.1069	0
3	0.4	10.1069	0
4	0.6	10.1069	0
5	0.8	10.1069	0
6	1.0	10.1069	0
7	1.2	10.1069	1
CS79
assumed         rectangular
7        2
100        100
1	0.0	10.1066	1
2	0.2	10.1066	0
3	0.4	10.1066	0
4	0.6	10.1066	0
5	0.8	10.1066	0
6	1.0	10.1066	0
7	1.2	10.1066	1
CS80
assumed         rectangular
7        2
100        100
1	0.0	10.1063	1
2	0.2	10.1063	0
3	0.4	10.1063	0
4	0.6	10.1063	0
5	0.8	10.1063	0
6	1.0	10.1063	0
7	1.2	10.1063	1
CS81
assumed         rectangular
7        2
100        100
1	0.0	10.1060	1
2	0.2	10.1060	0
3	0.4	10.1060	0
4	0.6	10.1060	0
5	0.8	10.1060	0
6	1.0	10.1060	0
7	1.2	10.1060	1
CS82
assumed         rectangular
7        2
100        100
1	0.0	10.1057	1
2	0.2	10.1057	0
3	0.4	10.1057	0
4	0.6	10.1057	0
5	0.8	10.1057	0
6	1.0	10.1057	0
7	1.2	10.1057	1
CS83
assumed         rectangular
7        2
100        100
1	0.0	10.1054	1
2	0.2	10.1054	0
3	0.4	10.1054	0
4	0.6	10.1054	0
5	0.8	10.1054	0
6	1.0	10.1054	0
7	1.2	10.1054	1
CS84
assumed         rectangular
7        2
100        100
1	0.0	10.1051	1
2	0.2	10.1051	0
3	0.4	10.1051	0
4	0.6	10.1051	0
5	0.8	10.1051	0
6	1.0	10.1051	0
7	1.2	10.1051	1
CS85
assumed         rectangular
7        2
100        100
1	0.0	10.1048	1
2	0.2	10.1048	0
3	0.4	10.1048	0
4	0.6	10.1048	0
5	0.8	10.1048	0
6	1.0	10.1048	0
7	1.2	10.1048	1
CS86
assumed         rectangular
7        2
100        100
1	0.0	10.1045	1
2	0.2	10.1045	0
3	0.4	10.1045	0
4	0.6	10.1045	0
5	0.8	10.1045	0
6	1.0	10.1045	0
7	1.2	10.1045	1
CS87
assumed         rectangular
7        2
100        100
1	0.0	10.1042	1
2	0.2	10.1042	0
3	0.4	10.1042	0
4	0.6	10.1042	0
5	0.8	10.1042	0
6	1.0	10.1042	0
7	1.2	10.1042	1
CS88
assumed         rectangular
7        2
100        100
1	0.0	10.1039	1
2	0.2	10.1039	0
3	0.4	10.1039	0
4	0.6	10.1039	0
5	0.8	10.1039	0
6	1.0	10.1039	0
7	1.2	10.1039	1
CS89
assumed         rectangular
7        2
100        100
1	0.0	10.1036	1
2	0.2	10.1036	0
3	0.4	10.1036	0
4	0.6	10.1036	0
5	0.8	10.1036	0
6	1.0	10.1036	0
7	1.2	10.1036	1
CS90
assumed         rectangular
7        2
100        100
1	0.0	10.1033	1
2	0.2	10.1033	0
3	0.4	10.1033	0
4	0.6	10.1033	0
5	0.8	10.1033	0
6	1.0	10.1033	0
7	1.2	10.1033	1
CS91
assumed         rectangular
7        2
100        100
1	0.0	10.1030	1
2	0.2	10.1030	0
3	0.4	10.1030	0
4	0.6	10.1030	0
5	0.8	10.1030	0
6	1.0	10.1030	0
7	1.2	10.1030	1
CS92
assumed         rectangular
7        2
100        100
1	0.0	10.1027	1
2	0.2	10.1027	0
3	0.4	10.1027	0
4	0.6	10.1027	0
5	0.8	10.1027	0
6	1.0	10.1027	0
7	1.2	10.1027	1
CS93
assumed         rectangular
7        2
100        100
1	0.0	10.1024	1
2	0.2	10.1024	0
3	0.4	10.1024	0
4	0.6	10.1024	0
5	0.8	10.1024	0
6	1.0	10.1024	0
7	1.2	10.1024	1
CS94
assumed         rectangular
7        2
100        100
1	0.0	10.1021	1
2	0.2	10.1021	0
3	0.4	10.1021	0
4	0.6	10.1021	0
5	0.8	10.1021	0
6	1.0	10.1021	0
7	1.2	10.1021	1
CS95
assumed         rectangular
7        2
100        100
1	0.0	10.1018	1
2	0.2	10.1018	0
3	0.4	10.1018	0
4	0.6	10.1018	0
5	0.8	10.1018	0
6	1.0	10.1018	0
7	1.2	10.1018	1
CS96
assumed         rectangular
7        2
100        100
1	0.0	10.1015	1
2	0.2	10.1015	0
3	0.4	10.1015	0
4	0.6	10.1015	0
5	0.8	10.1015	0
6	1.0	10.1015	0
7	1.2	10.1015	1
CS97
assumed         rectangular
7        2
100        100
1	0.0	10.1012	1
2	0.2	10.1012	0
3	0.4	10.1012	0
4	0.6	10.1012	0
5	0.8	10.1012	0
6	1.0	10.1012	0
7	1.2	10.1012	1
CS98
assumed         rectangular
7        2
100        100
1	0.0	10.1009	1
2	0.2	10.1009	0
3	0.4	10.1009	0
4	0.6	10.1009	0
5	0.8	10.1009	0
6	1.0	10.1009	0
7	1.2	10.1009	1
CS99
assumed         rectangular
7        2
100        100
1	0.0	10.1006	1
2	0.2	10.1006	0
3	0.4	10.1006	0
4	0.6	10.1006	0
5	0.8	10.1006	0
6	1.0	10.1006	0
7	1.2	10.1006	1
CS100
assumed         rectangular
7        2
100        100
1	0.0	10.1003	1
2	0.2	10.1003	0
3	0.4	10.1003	0
4	0.6	10.1003	0
5	0.8	10.1003	0
6	1.0	10.1003	0
7	1.2	10.1003	1
CS101
assumed         rectangular
7        2
100        100
1	0.0	10.1000	1
2	0.2	10.1000	0
3	0.4	10.1000	0
4	0.6	10.1000	0
5	0.8	10.1000	0
6	1.0	10.1000	0
7	1.2	10.1000	1
CS102
assumed         rectangular
7        2
100        100
1	0.0	10.0997	1
2	0.2	10.0997	0
3	0.4	10.0997	0
4	0.6	10.0997	0
5	0.8	10.0997	0
6	1.0	10.0997	0
7	1.2	10.0997	1
CS103
assumed         rectangular
7        2
100        100
1	0.0	10.0994	1
2	0.2	10.0994	0
3	0.4	10.0994	0
4	0.6	10.0994	0
5	0.8	10.0994	0
6	1.0	10.0994	0
7	1.2	10.0994	1
CS104
assumed         rectangular
7        2
100        100
1	0.0	10.0991	1
2	0.2	10.0991	0
3	0.4	10.0991	0
4	0.6	10.0991	0
5	0.8	10.0991	0
6	1.0	10.0991	0
7	1.2	10.0991	1
CS105
assumed         rectangular
7        2
100        100
1	0.0	10.0988	1
2	0.2	10.0988	0
3	0.4	10.0988	0
4	0.6	10.0988	0
5	0.8	10.0988	0
6	1.0	10.0988	0
7	1.2	10.0988	1
CS106
assumed         rectangular
7        2
100        100
1	0.0	10.0985	1
2	0.2	10.0985	0
3	0.4	10.0985	0
4	0.6	10.0985	0
5	0.8	10.0985	0
6	1.0	10.0985	0
7	1.2	10.0985	1
CS107
assumed         rectangular
7        2
100        100
1	0.0	10.0982	1
2	0.2	10.0982	0
3	0.4	10.0982	0
4	0.6	10.0982	0
5	0.8	10.0982	0
6	1.0	10.0982	0
7	1.2	10.0982	1
CS108
assumed         rectangular
7        2
100        100
1	0.0	10.0979	1
2	0.2	10.0979	0
3	0.4	10.0979	0
4	0.6	10.0979	0
5	0.8	10.0979	0
6	1.0	10.0979	0
7	1.2	10.0979	1
CS109
assumed         rectangular
7        2
100        100
1	0.0	10.0976	1
2	0.2	10.0976	0
3	0.4	10.0976	0
4	0.6	10.0976	0
5	0.8	10.0976	0
6	1.0	10.0976	0
7	1.2	10.0976	1
CS110
assumed         rectangular
7        2
100        100
1	0.0	10.0973	1
2	0.2	10.0973	0
3	0.4	10.0973	0
4	0.6	10.0973	0
5	0.8	10.0973	0
6	1.0	10.0973	0
7	1.2	10.0973	1
CS111
assumed         rectangular
7        2
100        100
1	0.0	10.0970	1
2	0.2	10.0970	0
3	0.4	10.0970	0
4	0.6	10.0970	0
5	0.8	10.0970	0
6	1.0	10.0970	0
7	1.2	10.0970	1
CS112
assumed         rectangular
7        2
100        100
1	0.0	10.0967	1
2	0.2	10.0967	0
3	0.4	10.0967	0
4	0.6	10.0967	0
5	0.8	10.0967	0
6	1.0	10.0967	0
7	1.2	10.0967	1
CS113
assumed         rectangular
7        2
100        100
1	0.0	10.0964	1
2	0.2	10.0964	0
3	0.4	10.0964	0
4	0.6	10.0964	0
5	0.8	10.0964	0
6	1.0	10.0964	0
7	1.2	10.0964	1
CS114
assumed         rectangular
7        2
100        100
1	0.0	10.0961	1
2	0.2	10.0961	0
3	0.4	10.0961	0
4	0.6	10.0961	0
5	0.8	10.0961	0
6	1.0	10.0961	0
7	1.2	10.0961	1
CS115
assumed         rectangular
7        2
100        100
1	0.0	10.0958	1
2	0.2	10.0958	0
3	0.4	10.0958	0
4	0.6	10.0958	0
5	0.8	10.0958	0
6	1.0	10.0958	0
7	1.2	10.0958	1
CS116
assumed         rectangular
7        2
100        100
1	0.0	10.0955	1
2	0.2	10.0955	0
3	0.4	10.0955	0
4	0.6	10.0955	0
5	0.8	10.0955	0
6	1.0	10.0955	0
7	1.2	10.0955	1
CS117
assumed         rectangular
7        2
100        100
1	0.0	10.0952	1
2	0.2	10.0952	0
3	0.4	10.0952	0
4	0.6	10.0952	0
5	0.8	10.0952	0
6	1.0	10.0952	0
7	1.2	10.0952	1
CS118
assumed         rectangular
7        2
100        100
1	0.0	10.0949	1
2	0.2	10.0949	0
3	0.4	10.0949	0
4	0.6	10.0949	0
5	0.8	10.0949	0
6	1.0	10.0949	0
7	1.2	10.0949	1
CS119
assumed         rectangular
7        2
100        100
1	0.0	10.0946	1
2	0.2	10.0946	0
3	0.4	10.0946	0
4	0.6	10.0946	0
5	0.8	10.0946	0
6	1.0	10.0946	0
7	1.2	10.0946	1
CS120
assumed         rectangular
7        2
100        100
1	0.0	10.0943	1
2	0.2	10.0943	0
3	0.4	10.0943	0
4	0.6	10.0943	0
5	0.8	10.0943	0
6	1.0	10.0943	0
7	1.2	10.0943	1
CS121
assumed         rectangular
7        2
100        100
1	0.0	10.0940	1
2	0.2	10.0940	0
3	0.4	10.0940	0
4	0.6	10.0940	0
5	0.8	10.0940	0
6	1.0	10.0940	0
7	1.2	10.0940	1
CS122
assumed         rectangular
7        2
100        100
1	0.0	10.0937	1
2	0.2	10.0937	0
3	0.4	10.0937	0
4	0.6	10.0937	0
5	0.8	10.0937	0
6	1.0	10.0937	0
7	1.2	10.0937	1
CS123
assumed         rectangular
7        2
100        100
1	0.0	10.0934	1
2	0.2	10.0934	0
3	0.4	10.0934	0
4	0.6	10.0934	0
5	0.8	10.0934	0
6	1.0	10.0934	0
7	1.2	10.0934	1
CS124
assumed         rectangular
7        2
100        100
1	0.0	10.0931	1
2	0.2	10.0931	0
3	0.4	10.0931	0
4	0.6	10.0931	0
5	0.8	10.0931	0
6	1.0	10.0931	0
7	1.2	10.0931	1
CS125
assumed         rectangular
7        2
100        100
1	0.0	10.0928	1
2	0.2	10.0928	0
3	0.4	10.0928	0
4	0.6	10.0928	0
